date,duree_min,intensite_mm_h,flag_outlier
2010-08-08,132.0,15.818181818181815,False
2010-08-09,330.0,0.38181818181818183,False
2010-08-11,78.0,1.1538461538461537,False
2010-08-12,408.0,2.8676470588235294,False
2010-08-14,24.0,19.75,False
2010-08-16,60.0,2.1,False
2010-08-20,6.0,11.999999999999998,False
2010-08-22,6.0,2.0,False
2010-08-23,36.0,1.6666666666666667,False
2010-08-25,78.0,22.538461538461537,False
2010-08-27,6.0,2.9999999999999996,False
2010-08-28,228.0,2.552631578947368,False
2010-08-29,30.0,25.8,False
2010-08-01,144.0,4.75,False
2010-08-03,162.0,2.7037037037037033,False
2010-08-06,114.0,7.578947368421053,False
2010-08-07,96.0,2.5624999999999996,False
2010-08-10,42.0,4.857142857142858,False
2010-08-11,108.0,2.111111111111111,False
2010-08-13,30.0,28.4,False
2010-08-16,6.0,161.0,True
2010-08-23,138.0,3.91304347826087,False
2010-08-25,138.0,16.869565217391305,False
2010-08-29,336.0,12.982142857142858,False
2010-08-30,126.0,16.095238095238095,False
2010-09-01,36.0,2.5,False
2010-09-03,306.0,2.7254901960784315,False
2010-09-06,18.0,1.0,False
2010-09-09,150.0,3.12,False
2010-09-10,78.0,4.769230769230769,False
2010-09-11,132.0,3.2727272727272725,False
2010-09-12,120.0,7.6,False
2010-09-13,24.0,8.5,False
2010-09-15,36.0,10.333333333333334,False
2010-09-18,48.0,12.875,False
2010-09-20,120.0,0.35,False
2010-09-22,54.0,28.11111111111111,False
2010-09-24,48.0,22.875,False
2010-09-25,30.0,1.2,False
2010-09-27,78.0,1.3846153846153846,False
2010-09-28,270.0,2.066666666666667,False
2010-09-30,36.0,25.0,False
2010-09-01,150.0,2.92,False
2010-09-04,90.0,9.066666666666666,False
2010-09-07,162.0,7.148148148148148,False
2010-09-08,24.0,1.25,False
2010-09-10,294.0,3.3469387755102034,False
2010-09-11,156.0,14.692307692307693,False
2010-09-12,198.0,6.515151515151516,False
2010-09-14,126.0,14.571428571428571,False
2010-09-17,18.0,1.3333333333333335,False
2010-09-19,120.0,10.05,False
2010-09-22,414.0,1.1159420289855073,False
2010-09-23,36.0,48.833333333333336,False
2010-09-24,258.0,3.2790697674418605,False
2010-09-26,90.0,7.133333333333333,False
2010-10-03,66.0,25.36363636363636,False
2010-10-04,30.0,28.8,False
2010-10-06,108.0,5.833333333333333,False
2010-10-07,120.0,7.6,False
2010-10-09,6.0,37.99999999999999,False
2010-10-10,54.0,3.6666666666666665,False
2010-10-11,132.0,4.681818181818182,False
2010-10-12,84.0,1.4285714285714286,False
2010-10-17,6.0,54.0,False
2010-10-25,2.0,39.0,False
2010-10-01,72.0,2.4166666666666665,False
2010-10-05,390.0,3.753846153846154,False
2010-10-07,30.0,5.8,False
2010-10-11,6.0,4.0,False
2010-10-12,66.0,5.999999999999999,False
2010-10-13,42.0,2.5714285714285716,False
2010-10-17,18.0,7.333333333333334,False
2010-10-18,36.0,8.5,False
2010-10-25,6.0,15.0,False
2010-10-26,126.0,3.476190476190476,False
2011-06-03,12.0,5.5,False
2011-06-11,18.0,4.333333333333334,False
2011-06-21,18.0,3.3333333333333335,False
2011-06-22,138.0,4.478260869565218,False
2011-06-24,4.0,3.0,False
2011-06-29,2.0,570.0,True
2011-06-04,252.0,5.190476190476191,False
2011-06-07,12.0,23.999999999999996,False
2011-06-14,138.0,2.130434782608696,False
2011-06-15,108.0,3.1111111111111107,False
2011-06-17,306.0,0.9019607843137255,False
2011-06-26,102.0,3.0,False
2011-07-03,148.0,0.9324324324324323,False
2011-07-09,204.0,9.411764705882353,False
2011-07-13,36.0,14.166666666666668,False
2011-07-14,60.0,12.2,False
2011-07-17,126.0,0.47619047619047616,False
2011-07-20,270.0,5.466666666666667,False
2011-07-28,30.0,20.8,False
2011-07-29,78.0,9.538461538461538,False
2011-07-01,30.0,36.0,False
2011-07-07,114.0,12.105263157894738,False
2011-07-10,360.0,5.383333333333333,False
2011-07-17,120.0,9.45,False
2011-08-06,156.0,8.538461538461538,False
2011-08-07,12.0,5.0,False
2011-08-08,306.0,0.627450980392157,False
2011-08-10,30.0,5.6,False
2011-08-11,2.0,12.0,False
2011-08-16,78.0,7.076923076923076,False
2011-08-22,6.0,10.0,False
2011-08-24,90.0,0.8666666666666667,False
2011-08-25,60.0,18.5,False
2011-08-26,36.0,13.333333333333334,False
2011-08-27,120.0,12.45,False
2011-08-28,60.0,7.6,False
2011-08-30,132.0,0.45454545454545453,False
2011-08-02,12.0,12.5,False
2011-08-07,36.0,33.0,False
2011-08-09,108.0,7.666666666666667,False
2011-08-13,1.0,30.0,False
2011-08-16,6.0,1.0,False
2011-08-21,102.0,21.41176470588235,False
2011-08-23,54.0,6.222222222222221,False
2011-08-27,186.0,4.806451612903226,False
2011-09-04,42.0,4.571428571428572,False
2011-09-08,216.0,4.555555555555555,False
2011-09-09,72.0,7.666666666666666,False
2011-09-10,36.0,10.5,False
2011-09-13,180.0,2.1666666666666665,False
2011-09-15,126.0,17.047619047619044,False
2011-09-16,54.0,19.77777777777778,False
2011-09-19,198.0,12.151515151515152,False
2011-09-21,18.0,3.3333333333333335,False
2011-09-23,2.0,120.0,False
2011-09-24,1.0,168.0,False
2011-09-11,132.0,3.545454545454545,False
2011-09-16,6.0,497.0,True
2011-09-19,78.0,1.3076923076923077,False
2011-09-26,5.0,409.20000000000005,False
2011-09-27,2.0,57.0,False
2011-10-05,90.0,5.066666666666666,False
2011-10-06,12.0,9.0,False
2011-10-07,144.0,5.625,False
2011-10-15,84.0,11.571428571428571,False
2011-10-17,5.0,31.200000000000003,False
2011-10-22,12.0,18.999999999999996,False
2011-10-02,3.0,181.99999999999997,True
2011-10-05,6.0,4.0,False
2011-10-06,366.0,4.508196721311475,False
2011-10-07,210.0,7.085714285714286,False
2011-10-09,186.0,11.64516129032258,True
2011-10-11,102.0,10.058823529411766,False
2011-10-12,102.0,11.529411764705884,False
2011-10-15,78.0,6.769230769230769,False
2011-10-19,54.0,8.88888888888889,False
2011-10-20,2.0,45.0,False
2011-10-23,6.0,17.0,False
2012-06-02,60.0,11.6,False
2012-06-07,48.0,12.624999999999998,False
2012-06-09,78.0,6.23076923076923,False
2012-06-12,30.0,4.6,False
2012-06-16,42.0,17.428571428571427,False
2012-06-24,282.0,1.872340425531915,False
2012-06-26,36.0,11.833333333333334,False
2012-06-27,36.0,21.0,False
2012-06-28,312.0,1.8653846153846152,False
2012-06-04,48.0,5.749999999999999,False
2012-06-13,48.0,5.124999999999999,False
2012-06-17,138.0,2.3913043478260874,False
2012-06-20,48.0,3.125,False
2012-06-21,54.0,11.0,False
2012-06-23,66.0,6.2727272727272725,False
2012-07-01,18.0,1.0,False
2012-07-16,12.0,10.0,False
2012-07-17,48.0,1.375,False
2012-07-23,36.0,2.3333333333333335,False
2012-07-24,30.0,4.2,False
2012-07-31,222.0,17.243243243243242,False
2012-07-03,252.0,11.047619047619047,False
2012-07-15,384.0,12.609375,False
2012-07-17,12.0,2.0,False
2012-07-27,36.0,17.0,False
2012-07-31,12.0,6.5,False
2012-08-01,78.0,3.538461538461538,False
2012-08-07,96.0,6.75,False
2012-08-15,36.0,2.5,False
2012-08-23,78.0,0.15384615384615385,False
2012-08-29,258.0,1.4418604651162792,False
2012-08-30,30.0,1.4,False
2012-08-31,6.0,2.0,False
2012-08-01,66.0,0.09090909090909091,False
2012-08-16,24.0,0.7499999999999999,False
2012-08-18,42.0,12.714285714285715,False
2012-08-19,36.0,38.0,False
2012-08-24,30.0,4.0,False
2012-08-28,384.0,4.03125,False
2012-08-29,78.0,1.0,False
2012-09-05,282.0,1.2553191489361701,False
2012-09-07,36.0,20.166666666666668,False
2012-09-08,96.0,23.5625,False
2012-09-10,54.0,23.555555555555554,False
2012-09-12,60.0,2.5,False
2012-09-15,48.0,26.124999999999996,False
2012-09-16,48.0,6.25,False
2012-09-17,288.0,6.333333333333333,False
2012-09-19,96.0,10.562499999999998,False
2012-09-20,36.0,1.5,False
2012-09-22,60.0,39.2,False
2012-09-24,96.0,2.3125,False
2012-09-29,72.0,9.75,False
2012-09-01,246.0,7.439024390243903,False
2012-09-02,282.0,1.1702127659574468,False
2012-09-04,102.0,4.411764705882353,False
2012-09-08,60.0,14.7,False
2012-09-14,228.0,1.5263157894736843,False
2012-09-17,108.0,2.888888888888889,False
2012-09-18,30.0,2.2,False
2012-09-22,180.0,2.6999999999999997,False
2012-09-25,348.0,3.5689655172413794,False
2012-09-26,224.0,43.660714285714285,False
2012-09-28,114.0,2.6315789473684212,False
2012-09-29,180.0,0.9666666666666667,False
2012-10-02,18.0,4.0,False
2012-10-04,102.0,3.7058823529411766,False
2012-10-05,18.0,83.33333333333334,True
2012-10-06,126.0,2.619047619047619,False
2012-10-11,54.0,12.0,False
2012-10-12,30.0,24.0,False
2012-10-19,48.0,7.125,False
2012-10-23,60.0,14.6,False
2012-10-28,12.0,43.49999999999999,False
2012-10-31,54.0,24.666666666666664,False
2012-10-04,54.0,3.333333333333333,False
2012-10-07,90.0,3.1999999999999997,False
2012-10-15,178.0,11.730337078651685,False
2012-10-16,60.0,5.9,False
2012-10-26,120.0,2.75,False
2012-10-28,224.0,7.6875,False
2012-10-29,66.0,16.363636363636363,False
2013-06-01,6.0,9.0,False
2013-06-05,78.0,15.538461538461537,False
2013-06-08,42.0,36.142857142857146,False
2013-06-10,102.0,6.705882352941177,False
2013-06-14,48.0,3.6249999999999996,False
2013-06-18,54.0,14.0,False
2013-06-28,132.0,7.045454545454545,False
2013-06-29,36.0,66.66666666666667,False
2013-06-01,48.0,4.749999999999999,False
2013-06-04,12.0,15.5,False
2013-06-19,54.0,13.555555555555554,False
2013-06-23,192.0,9.09375,False
2013-07-04,12.0,5.5,False
2013-07-06,108.0,10.222222222222221,False
2013-07-07,18.0,3.666666666666667,False
2013-07-08,114.0,12.31578947368421,False
2013-07-10,78.0,1.846153846153846,False
2013-07-11,72.0,18.166666666666668,False
2013-07-14,30.0,32.8,False
2013-07-15,6.0,18.0,False
2013-07-18,6.0,11.0,False
2013-07-19,102.0,15.235294117647058,False
2013-07-21,96.0,9.499999999999998,False
2013-07-25,30.0,17.6,False
2013-07-28,30.0,3.4,False
2013-07-02,12.0,3.4999999999999996,False
2013-07-06,18.0,6.0,False
2013-07-07,150.0,7.24,False
2013-07-08,6.0,6.999999999999999,False
2013-07-09,6.0,6.999999999999999,False
2013-07-15,224.0,4.392857142857142,False
2013-07-20,90.0,7.8,False
2013-07-23,72.0,33.0,False
2013-08-01,12.0,1.4999999999999998,False
2013-08-07,48.0,2.25,False
2013-08-15,192.0,0.9062499999999999,False
2013-08-22,60.0,1.0,False
2013-08-23,48.0,25.874999999999996,False
2013-08-25,150.0,0.24,False
2013-08-28,108.0,63.11111111111111,True
2013-08-29,6.0,26.0,False
2013-08-30,6.0,25.0,False
2013-08-07,132.0,2.0454545454545454,False
2013-08-08,6.0,2.9999999999999996,False
2013-08-20,330.0,3.5818181818181816,False
2013-08-22,36.0,1.8333333333333335,False
2013-08-23,12.0,4.0,False
2013-08-24,72.0,0.5833333333333334,False
2013-08-25,132.0,1.1363636363636362,False
2013-08-28,6.0,285.0,True
2013-09-05,168.0,6.25,False
2013-09-06,78.0,12.46153846153846,False
2013-09-10,6.0,17.0,False
2013-09-12,120.0,0.9,False
2013-09-14,54.0,3.6666666666666665,False
2013-09-17,30.0,6.0,False
2013-09-18,6.0,2.0,False
2013-09-20,60.0,21.9,False
2013-09-21,36.0,6.166666666666667,False
2013-09-22,60.0,17.9,False
2013-09-24,78.0,4.615384615384615,False
2013-09-28,102.0,6.0,False
2013-09-07,54.0,9.0,False
2013-09-08,210.0,5.228571428571429,False
2013-09-09,42.0,3.1428571428571432,False
2013-09-11,12.0,5.5,False
2013-09-13,24.0,33.25,False
2013-09-16,6.0,30.0,False
2013-09-22,246.0,6.048780487804879,False
2013-09-26,36.0,20.333333333333332,False
2013-10-01,42.0,0.14285714285714288,False
2013-10-03,18.0,10.0,False
2013-10-05,24.0,5.0,False
2013-10-08,138.0,3.347826086956522,False
2013-10-11,54.0,17.77777777777778,False
2013-10-02,18.0,4.666666666666667,False
2013-10-05,78.0,14.846153846153847,False
2013-10-07,150.0,6.4799999999999995,False
2013-10-09,84.0,2.0,False
2013-10-10,72.0,1.25,False
2013-10-14,180.0,3.3333333333333335,False
2014-06-04,18.0,0.6666666666666667,False
2014-06-11,78.0,2.4615384615384617,False
2014-06-18,150.0,7.08,False
2014-06-22,6.0,13.999999999999998,False
2014-06-23,12.0,4.0,False
2014-06-28,42.0,2.5714285714285716,False
2014-06-30,12.0,10.0,False
2014-06-03,168.0,5.92857142857143,False
2014-06-06,3.0,10.0,False
2014-06-12,248.0,4.451612903225806,False
2014-06-16,18.0,1.0,False
2014-06-17,90.0,1.9333333333333333,False
2014-06-18,138.0,6.434782608695653,False
2014-06-21,36.0,0.16666666666666669,False
2014-06-23,24.0,3.75,False
2014-06-27,120.0,0.5,False
2014-06-28,66.0,18.36363636363636,False
2014-06-30,78.0,1.3846153846153846,False
2014-07-02,24.0,3.25,False
2014-07-03,66.0,14.818181818181818,False
2014-07-13,42.0,1.142857142857143,False
2014-07-14,60.0,8.6,False
2014-07-17,6.0,16.0,False
2014-07-18,78.0,1.2307692307692308,False
2014-07-23,12.0,2.9999999999999996,False
2014-07-28,12.0,68.0,True
2014-07-30,42.0,14.714285714285717,False
2014-07-03,258.0,3.1395348837209305,False
2014-07-15,174.0,5.8965517241379315,False
2014-07-17,18.0,7.333333333333334,False
2014-07-22,24.0,4.749999999999999,False
2014-07-31,306.0,2.2941176470588234,False
2014-08-05,246.0,9.560975609756099,False
2014-08-06,30.0,0.4,False
2014-08-08,102.0,5.882352941176471,False
2014-08-15,306.0,2.431372549019608,False
2014-08-17,24.0,0.7499999999999999,False
2014-08-22,54.0,1.2222222222222223,False
2014-08-26,132.0,2.6363636363636362,False
2014-08-30,36.0,21.333333333333336,False
2014-08-31,96.0,19.375,False
2014-08-08,138.0,5.130434782608696,False
2014-08-22,168.0,1.892857142857143,False
2014-08-25,114.0,23.57894736842105,False
2014-08-29,174.0,0.8275862068965517,False
2014-09-01,30.0,2.6,False
2014-09-02,6.0,8.0,False
2014-09-03,102.0,1.411764705882353,False
2014-09-05,72.0,0.5,False
2014-09-06,168.0,37.714285714285715,True
2014-09-07,72.0,1.6666666666666667,False
2014-09-08,120.0,5.0,False
2014-09-10,78.0,0.5384615384615384,False
2014-09-15,18.0,2.3333333333333335,False
2014-09-16,18.0,1.6666666666666667,False
2014-09-17,126.0,6.571428571428571,False
2014-09-18,156.0,0.23076923076923075,False
2014-09-21,78.0,3.769230769230769,False
2014-09-23,18.0,22.666666666666668,False
2014-09-26,18.0,1.6666666666666667,False
2014-09-27,6.0,1.0,False
2014-09-01,240.0,3.15,False
2014-09-04,512.0,1.9804687499999998,False
2014-09-06,518.0,0.30115830115830117,False
2014-09-08,150.0,3.12,False
2014-09-11,156.0,3.884615384615384,False
2014-09-20,66.0,2.727272727272727,False
2014-09-25,30.0,17.0,False
2014-09-26,48.0,0.8749999999999999,False
2014-09-27,60.0,0.3,False
2014-09-29,48.0,7.249999999999999,False
2014-09-30,90.0,0.6,False
2014-10-04,114.0,2.1052631578947367,False
2014-10-12,30.0,43.8,False
2014-10-16,30.0,23.0,False
2014-10-17,78.0,21.615384615384617,False
2014-10-27,54.0,4.333333333333333,False
2014-10-29,30.0,22.2,False
2014-10-01,330.0,10.963636363636363,False
2014-10-04,78.0,0.6153846153846154,False
2014-10-06,18.0,5.0,False
2014-10-08,12.0,2.9999999999999996,False
2014-10-09,78.0,4.538461538461538,False
2014-10-10,24.0,2.25,False
2014-10-12,156.0,2.692307692307692,False
2014-10-14,36.0,20.0,False
2014-10-15,120.0,3.0,False
2014-10-18,6.0,9.0,False
2014-10-31,48.0,7.5,False
